date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:49	5456/5456	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:47%20GMT	https://alt-sheff.co.uk/events/2854/email	m:/webwack/Alt%20sheff/web/email-2937.html	(from https://alt-sheff.co.uk/events/2854/)
14:58:50	976/976	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:48%20GMT	https://alt-sheff.co.uk/events/2869/print	m:/webwack/Alt%20sheff/web/print-2940.html	(from https://alt-sheff.co.uk/events/2869/)
14:58:50	4780/4780	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:49%20GMT	https://alt-sheff.co.uk/events/2869/email	m:/webwack/Alt%20sheff/web/email-2938.html	(from https://alt-sheff.co.uk/events/2869/)
14:58:51	1180/1180	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:49%20GMT	https://alt-sheff.co.uk/events/2868/print	m:/webwack/Alt%20sheff/web/print-2941.html	(from https://alt-sheff.co.uk/events/2868/)
14:58:51	4984/4984	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:50%20GMT	https://alt-sheff.co.uk/events/2868/email	m:/webwack/Alt%20sheff/web/email-2939.html	(from https://alt-sheff.co.uk/events/2868/)
14:58:52	1607/1607	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:50%20GMT	https://alt-sheff.co.uk/events/2880/print	m:/webwack/Alt%20sheff/web/print-2942.html	(from https://alt-sheff.co.uk/events/2880/)
14:58:52	5411/5411	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:50%20GMT	https://alt-sheff.co.uk/events/2880/email	m:/webwack/Alt%20sheff/web/email-2940.html	(from https://alt-sheff.co.uk/events/2880/)
14:58:53	841/841	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:51%20GMT	https://alt-sheff.co.uk/events/2861/print	m:/webwack/Alt%20sheff/web/print-2943.html	(from https://alt-sheff.co.uk/events/2861/)
14:58:53	4645/4645	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:52%20GMT	https://alt-sheff.co.uk/events/2861/email	m:/webwack/Alt%20sheff/web/email-2941.html	(from https://alt-sheff.co.uk/events/2861/)
14:58:54	1022/1022	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:52%20GMT	https://alt-sheff.co.uk/events/2881/print	m:/webwack/Alt%20sheff/web/print-2944.html	(from https://alt-sheff.co.uk/events/2881/)
14:58:55	4826/4826	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:53%20GMT	https://alt-sheff.co.uk/events/2881/email	m:/webwack/Alt%20sheff/web/email-2942.html	(from https://alt-sheff.co.uk/events/2881/)
14:58:56	1043/1043	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:54%20GMT	https://alt-sheff.co.uk/events/2866/print	m:/webwack/Alt%20sheff/web/print-2945.html	(from https://alt-sheff.co.uk/events/2866/)
14:58:57	4847/4847	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:55%20GMT	https://alt-sheff.co.uk/events/2866/email	m:/webwack/Alt%20sheff/web/email-2943.html	(from https://alt-sheff.co.uk/events/2866/)
14:58:57	1168/1168	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:56%20GMT	https://alt-sheff.co.uk/events/2876/print	m:/webwack/Alt%20sheff/web/print-2946.html	(from https://alt-sheff.co.uk/events/2876/)
14:58:58	4972/4972	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:56%20GMT	https://alt-sheff.co.uk/events/2876/email	m:/webwack/Alt%20sheff/web/email-2944.html	(from https://alt-sheff.co.uk/events/2876/)
14:58:59	976/976	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:56%20GMT	https://alt-sheff.co.uk/events/2858/print	m:/webwack/Alt%20sheff/web/print-2947.html	(from https://alt-sheff.co.uk/events/2858/)
14:59:00	4780/4780	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:58%20GMT	https://alt-sheff.co.uk/events/2858/email	m:/webwack/Alt%20sheff/web/email-2945.html	(from https://alt-sheff.co.uk/events/2858/)
14:59:01	957/957	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:58:58%20GMT	https://alt-sheff.co.uk/events/2859/print	m:/webwack/Alt%20sheff/web/print-2948.html	(from https://alt-sheff.co.uk/events/2859/)
14:59:02	4761/4761	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:00%20GMT	https://alt-sheff.co.uk/events/2859/email	m:/webwack/Alt%20sheff/web/email-2946.html	(from https://alt-sheff.co.uk/events/2859/)
14:59:05	840/840	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:01%20GMT	https://alt-sheff.co.uk/events/2860/print	m:/webwack/Alt%20sheff/web/print-2949.html	(from https://alt-sheff.co.uk/events/2860/)
14:59:06	4644/4644	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:03%20GMT	https://alt-sheff.co.uk/events/2860/email	m:/webwack/Alt%20sheff/web/email-2947.html	(from https://alt-sheff.co.uk/events/2860/)
14:59:07	1759/1759	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:05%20GMT	https://alt-sheff.co.uk/events/2870/print	m:/webwack/Alt%20sheff/web/print-2950.html	(from https://alt-sheff.co.uk/events/2870/)
14:59:07	5563/5563	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:05%20GMT	https://alt-sheff.co.uk/events/2870/email	m:/webwack/Alt%20sheff/web/email-2948.html	(from https://alt-sheff.co.uk/events/2870/)
14:59:08	1276/1276	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:06%20GMT	https://alt-sheff.co.uk/events/2874/print	m:/webwack/Alt%20sheff/web/print-2951.html	(from https://alt-sheff.co.uk/events/2874/)
14:59:09	5080/5080	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:06%20GMT	https://alt-sheff.co.uk/events/2874/email	m:/webwack/Alt%20sheff/web/email-2949.html	(from https://alt-sheff.co.uk/events/2874/)
14:59:14	754/754	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:10%20GMT	https://alt-sheff.co.uk/events/2795/print	m:/webwack/Alt%20sheff/web/print-2952.html	(from https://alt-sheff.co.uk/events/2795/)
14:59:15	4558/4558	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:13%20GMT	https://alt-sheff.co.uk/events/2795/email	m:/webwack/Alt%20sheff/web/email-2950.html	(from https://alt-sheff.co.uk/events/2795/)
14:59:17	846/846	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:14%20GMT	https://alt-sheff.co.uk/events/2805/print	m:/webwack/Alt%20sheff/web/print-2953.html	(from https://alt-sheff.co.uk/events/2805/)
14:59:18	4650/4650	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:16%20GMT	https://alt-sheff.co.uk/events/2805/email	m:/webwack/Alt%20sheff/web/email-2951.html	(from https://alt-sheff.co.uk/events/2805/)
14:59:18	1600/1600	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:16%20GMT	https://alt-sheff.co.uk/events/2846/print	m:/webwack/Alt%20sheff/web/print-2954.html	(from https://alt-sheff.co.uk/events/2846/)
14:59:19	5404/5404	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:17%20GMT	https://alt-sheff.co.uk/events/2846/email	m:/webwack/Alt%20sheff/web/email-2952.html	(from https://alt-sheff.co.uk/events/2846/)
14:59:19	1112/1112	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:18%20GMT	https://alt-sheff.co.uk/events/2801/print	m:/webwack/Alt%20sheff/web/print-2955.html	(from https://alt-sheff.co.uk/events/2801/)
14:59:20	4916/4916	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:18%20GMT	https://alt-sheff.co.uk/events/2801/email	m:/webwack/Alt%20sheff/web/email-2953.html	(from https://alt-sheff.co.uk/events/2801/)
14:59:21	1332/1332	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:18%20GMT	https://alt-sheff.co.uk/events/2848/print	m:/webwack/Alt%20sheff/web/print-2956.html	(from https://alt-sheff.co.uk/events/2848/)
14:59:22	5136/5136	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:20%20GMT	https://alt-sheff.co.uk/events/2848/email	m:/webwack/Alt%20sheff/web/email-2954.html	(from https://alt-sheff.co.uk/events/2848/)
14:59:25	1099/1099	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:21%20GMT	https://alt-sheff.co.uk/events/2808/print	m:/webwack/Alt%20sheff/web/print-2957.html	(from https://alt-sheff.co.uk/events/2808/)
14:59:25	4903/4903	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:23%20GMT	https://alt-sheff.co.uk/events/2808/email	m:/webwack/Alt%20sheff/web/email-2955.html	(from https://alt-sheff.co.uk/events/2808/)
14:59:26	1543/1543	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:24%20GMT	https://alt-sheff.co.uk/events/2824/print	m:/webwack/Alt%20sheff/web/print-2958.html	(from https://alt-sheff.co.uk/events/2824/)
14:59:26	5347/5347	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:24%20GMT	https://alt-sheff.co.uk/events/2824/email	m:/webwack/Alt%20sheff/web/email-2956.html	(from https://alt-sheff.co.uk/events/2824/)
14:59:27	1643/1643	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:25%20GMT	https://alt-sheff.co.uk/events/2826/print	m:/webwack/Alt%20sheff/web/print-2959.html	(from https://alt-sheff.co.uk/events/2826/)
14:59:27	5447/5447	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:25%20GMT	https://alt-sheff.co.uk/events/2826/email	m:/webwack/Alt%20sheff/web/email-2957.html	(from https://alt-sheff.co.uk/events/2826/)
14:59:28	846/846	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:26%20GMT	https://alt-sheff.co.uk/events/2804/print	m:/webwack/Alt%20sheff/web/print-2960.html	(from https://alt-sheff.co.uk/events/2804/)
14:59:29	4650/4650	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:27%20GMT	https://alt-sheff.co.uk/events/2804/email	m:/webwack/Alt%20sheff/web/email-2958.html	(from https://alt-sheff.co.uk/events/2804/)
14:59:29	1302/1302	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:27%20GMT	https://alt-sheff.co.uk/events/2775/print	m:/webwack/Alt%20sheff/web/print-2961.html	(from https://alt-sheff.co.uk/events/2775/)
14:59:30	5106/5106	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:28%20GMT	https://alt-sheff.co.uk/events/2775/email	m:/webwack/Alt%20sheff/web/email-2959.html	(from https://alt-sheff.co.uk/events/2775/)
14:59:31	1163/1163	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:29%20GMT	https://alt-sheff.co.uk/events/2822/print	m:/webwack/Alt%20sheff/web/print-2962.html	(from https://alt-sheff.co.uk/events/2822/)
14:59:31	4967/4967	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:30%20GMT	https://alt-sheff.co.uk/events/2822/email	m:/webwack/Alt%20sheff/web/email-2960.html	(from https://alt-sheff.co.uk/events/2822/)
14:59:34	935/935	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:30%20GMT	https://alt-sheff.co.uk/events/2810/print	m:/webwack/Alt%20sheff/web/print-2963.html	(from https://alt-sheff.co.uk/events/2810/)
14:59:34	4739/4739	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:32%20GMT	https://alt-sheff.co.uk/events/2810/email	m:/webwack/Alt%20sheff/web/email-2961.html	(from https://alt-sheff.co.uk/events/2810/)
14:59:34	1132/1132	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:33%20GMT	https://alt-sheff.co.uk/events/2817/print	m:/webwack/Alt%20sheff/web/print-2964.html	(from https://alt-sheff.co.uk/events/2817/)
14:59:37	4936/4936	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:33%20GMT	https://alt-sheff.co.uk/events/2817/email	m:/webwack/Alt%20sheff/web/email-2962.html	(from https://alt-sheff.co.uk/events/2817/)
14:59:45	974/974	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:41%20GMT	https://alt-sheff.co.uk/events/2819/print	m:/webwack/Alt%20sheff/web/print-2965.html	(from https://alt-sheff.co.uk/events/2819/)
14:59:45	4778/4778	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:43%20GMT	https://alt-sheff.co.uk/events/2819/email	m:/webwack/Alt%20sheff/web/email-2963.html	(from https://alt-sheff.co.uk/events/2819/)
14:59:47	1074/1074	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:44%20GMT	https://alt-sheff.co.uk/events/2855/print	m:/webwack/Alt%20sheff/web/print-2966.html	(from https://alt-sheff.co.uk/events/2855/)
14:59:48	4878/4878	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:46%20GMT	https://alt-sheff.co.uk/events/2855/email	m:/webwack/Alt%20sheff/web/email-2964.html	(from https://alt-sheff.co.uk/events/2855/)
14:59:48	1094/1094	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:47%20GMT	https://alt-sheff.co.uk/events/2588/print	m:/webwack/Alt%20sheff/web/print-2967.html	(from https://alt-sheff.co.uk/events/2588/)
14:59:49	4898/4898	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:47%20GMT	https://alt-sheff.co.uk/events/2588/email	m:/webwack/Alt%20sheff/web/email-2965.html	(from https://alt-sheff.co.uk/events/2588/)
14:59:49	1266/1266	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:47%20GMT	https://alt-sheff.co.uk/events/2592/print	m:/webwack/Alt%20sheff/web/print-2968.html	(from https://alt-sheff.co.uk/events/2592/)
14:59:49	5070/5070	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:47%20GMT	https://alt-sheff.co.uk/events/2592/email	m:/webwack/Alt%20sheff/web/email-2966.html	(from https://alt-sheff.co.uk/events/2592/)
14:59:50	846/846	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:48%20GMT	https://alt-sheff.co.uk/events/2803/print	m:/webwack/Alt%20sheff/web/print-2969.html	(from https://alt-sheff.co.uk/events/2803/)
14:59:51	4650/4650	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:49%20GMT	https://alt-sheff.co.uk/events/2803/email	m:/webwack/Alt%20sheff/web/email-2967.html	(from https://alt-sheff.co.uk/events/2803/)
14:59:52	1004/1004	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:49%20GMT	https://alt-sheff.co.uk/events/2836/print	m:/webwack/Alt%20sheff/web/print-2970.html	(from https://alt-sheff.co.uk/events/2836/)
14:59:53	4808/4808	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:51%20GMT	https://alt-sheff.co.uk/events/2836/email	m:/webwack/Alt%20sheff/web/email-2968.html	(from https://alt-sheff.co.uk/events/2836/)
14:59:53	1770/1770	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:52%20GMT	https://alt-sheff.co.uk/events/2843/print	m:/webwack/Alt%20sheff/web/print-2971.html	(from https://alt-sheff.co.uk/events/2843/)
14:59:54	5574/5574	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:52%20GMT	https://alt-sheff.co.uk/events/2843/email	m:/webwack/Alt%20sheff/web/email-2969.html	(from https://alt-sheff.co.uk/events/2843/)
14:59:54	2460/2460	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:52%20GMT	https://alt-sheff.co.uk/events/2852/print	m:/webwack/Alt%20sheff/web/print-2972.html	(from https://alt-sheff.co.uk/events/2852/)
14:59:54	6264/6264	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:52%20GMT	https://alt-sheff.co.uk/events/2852/email	m:/webwack/Alt%20sheff/web/email-2970.html	(from https://alt-sheff.co.uk/events/2852/)
14:59:55	1781/1781	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:53%20GMT	https://alt-sheff.co.uk/events/2853/print	m:/webwack/Alt%20sheff/web/print-2973.html	(from https://alt-sheff.co.uk/events/2853/)
14:59:55	5585/5585	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:53%20GMT	https://alt-sheff.co.uk/events/2853/email	m:/webwack/Alt%20sheff/web/email-2971.html	(from https://alt-sheff.co.uk/events/2853/)
14:59:56	868/868	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:54%20GMT	https://alt-sheff.co.uk/events/2811/print	m:/webwack/Alt%20sheff/web/print-2974.html	(from https://alt-sheff.co.uk/events/2811/)
14:59:58	4672/4672	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:55%20GMT	https://alt-sheff.co.uk/events/2811/email	m:/webwack/Alt%20sheff/web/email-2972.html	(from https://alt-sheff.co.uk/events/2811/)
14:59:59	1175/1175	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:56%20GMT	https://alt-sheff.co.uk/events/2851/print	m:/webwack/Alt%20sheff/web/print-2975.html	(from https://alt-sheff.co.uk/events/2851/)
14:59:59	4979/4979	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:57%20GMT	https://alt-sheff.co.uk/events/2851/email	m:/webwack/Alt%20sheff/web/email-2973.html	(from https://alt-sheff.co.uk/events/2851/)
14:59:59	1665/1665	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:58%20GMT	https://alt-sheff.co.uk/events/2840/print	m:/webwack/Alt%20sheff/web/print-2976.html	(from https://alt-sheff.co.uk/events/2840/)
15:00:00	5469/5469	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:58%20GMT	https://alt-sheff.co.uk/events/2840/email	m:/webwack/Alt%20sheff/web/email-2974.html	(from https://alt-sheff.co.uk/events/2840/)
15:00:01	1166/1166	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:59%20GMT	https://alt-sheff.co.uk/events/2847/print	m:/webwack/Alt%20sheff/web/print-2977.html	(from https://alt-sheff.co.uk/events/2847/)
15:00:01	4970/4970	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:59:59%20GMT	https://alt-sheff.co.uk/events/2847/email	m:/webwack/Alt%20sheff/web/email-2975.html	(from https://alt-sheff.co.uk/events/2847/)
15:00:02	1668/1668	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:00%20GMT	https://alt-sheff.co.uk/events/2709/print	m:/webwack/Alt%20sheff/web/print-2978.html	(from https://alt-sheff.co.uk/events/2709/)
15:00:02	5472/5472	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:00%20GMT	https://alt-sheff.co.uk/events/2709/email	m:/webwack/Alt%20sheff/web/email-2976.html	(from https://alt-sheff.co.uk/events/2709/)
15:00:03	1081/1081	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:01%20GMT	https://alt-sheff.co.uk/events/2829/print	m:/webwack/Alt%20sheff/web/print-2979.html	(from https://alt-sheff.co.uk/events/2829/)
15:00:05	4885/4885	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:02%20GMT	https://alt-sheff.co.uk/events/2829/email	m:/webwack/Alt%20sheff/web/email-2977.html	(from https://alt-sheff.co.uk/events/2829/)
15:00:06	1682/1682	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:04%20GMT	https://alt-sheff.co.uk/events/2849/print	m:/webwack/Alt%20sheff/web/print-2980.html	(from https://alt-sheff.co.uk/events/2849/)
15:00:06	5486/5486	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:04%20GMT	https://alt-sheff.co.uk/events/2849/email	m:/webwack/Alt%20sheff/web/email-2978.html	(from https://alt-sheff.co.uk/events/2849/)
15:00:07	1096/1096	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:05%20GMT	https://alt-sheff.co.uk/events/2764/print	m:/webwack/Alt%20sheff/web/print-2981.html	(from https://alt-sheff.co.uk/events/2764/)
15:00:07	4900/4900	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:05%20GMT	https://alt-sheff.co.uk/events/2764/email	m:/webwack/Alt%20sheff/web/email-2979.html	(from https://alt-sheff.co.uk/events/2764/)
15:00:09	1504/1504	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:06%20GMT	https://alt-sheff.co.uk/events/2777/print	m:/webwack/Alt%20sheff/web/print-2982.html	(from https://alt-sheff.co.uk/events/2777/)
15:00:09	5308/5308	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:07%20GMT	https://alt-sheff.co.uk/events/2777/email	m:/webwack/Alt%20sheff/web/email-2980.html	(from https://alt-sheff.co.uk/events/2777/)
15:00:13	1335/1335	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:08%20GMT	https://alt-sheff.co.uk/events/2778/print	m:/webwack/Alt%20sheff/web/print-2983.html	(from https://alt-sheff.co.uk/events/2778/)
15:00:15	5139/5139	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:13%20GMT	https://alt-sheff.co.uk/events/2778/email	m:/webwack/Alt%20sheff/web/email-2981.html	(from https://alt-sheff.co.uk/events/2778/)
15:00:15	841/841	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:13%20GMT	https://alt-sheff.co.uk/events/2802/print	m:/webwack/Alt%20sheff/web/print-2984.html	(from https://alt-sheff.co.uk/events/2802/)
15:00:17	4645/4645	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:15%20GMT	https://alt-sheff.co.uk/events/2802/email	m:/webwack/Alt%20sheff/web/email-2982.html	(from https://alt-sheff.co.uk/events/2802/)
15:00:17	1091/1091	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:15%20GMT	https://alt-sheff.co.uk/events/2814/print	m:/webwack/Alt%20sheff/web/print-2985.html	(from https://alt-sheff.co.uk/events/2814/)
15:00:18	4895/4895	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:16%20GMT	https://alt-sheff.co.uk/events/2814/email	m:/webwack/Alt%20sheff/web/email-2983.html	(from https://alt-sheff.co.uk/events/2814/)
15:00:18	2341/2341	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:17%20GMT	https://alt-sheff.co.uk/events/2850/print	m:/webwack/Alt%20sheff/web/print-2986.html	(from https://alt-sheff.co.uk/events/2850/)
15:00:19	6145/6145	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:17%20GMT	https://alt-sheff.co.uk/events/2850/email	m:/webwack/Alt%20sheff/web/email-2984.html	(from https://alt-sheff.co.uk/events/2850/)
15:00:20	1195/1195	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:18%20GMT	https://alt-sheff.co.uk/events/2768/print	m:/webwack/Alt%20sheff/web/print-2987.html	(from https://alt-sheff.co.uk/events/2768/)
15:00:23	4999/4999	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:18%20GMT	https://alt-sheff.co.uk/events/2768/email	m:/webwack/Alt%20sheff/web/email-2985.html	(from https://alt-sheff.co.uk/events/2768/)
15:00:23	1171/1171	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:21%20GMT	https://alt-sheff.co.uk/events/2769/print	m:/webwack/Alt%20sheff/web/print-2988.html	(from https://alt-sheff.co.uk/events/2769/)
15:00:24	4975/4975	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:22%20GMT	https://alt-sheff.co.uk/events/2769/email	m:/webwack/Alt%20sheff/web/email-2986.html	(from https://alt-sheff.co.uk/events/2769/)
15:00:25	951/951	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:22%20GMT	https://alt-sheff.co.uk/events/2776/print	m:/webwack/Alt%20sheff/web/print-2989.html	(from https://alt-sheff.co.uk/events/2776/)
15:00:25	4755/4755	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:23%20GMT	https://alt-sheff.co.uk/events/2776/email	m:/webwack/Alt%20sheff/web/email-2987.html	(from https://alt-sheff.co.uk/events/2776/)
15:00:27	1015/1015	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:24%20GMT	https://alt-sheff.co.uk/events/2827/print	m:/webwack/Alt%20sheff/web/print-2990.html	(from https://alt-sheff.co.uk/events/2827/)
15:00:27	4819/4819	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:26%20GMT	https://alt-sheff.co.uk/events/2827/email	m:/webwack/Alt%20sheff/web/email-2988.html	(from https://alt-sheff.co.uk/events/2827/)
15:00:28	1139/1139	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:26%20GMT	https://alt-sheff.co.uk/events/2767/print	m:/webwack/Alt%20sheff/web/print-2991.html	(from https://alt-sheff.co.uk/events/2767/)
15:00:28	4943/4943	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:26%20GMT	https://alt-sheff.co.uk/events/2767/email	m:/webwack/Alt%20sheff/web/email-2989.html	(from https://alt-sheff.co.uk/events/2767/)
15:00:28	2069/2069	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:27%20GMT	https://alt-sheff.co.uk/events/2815/print	m:/webwack/Alt%20sheff/web/print-2992.html	(from https://alt-sheff.co.uk/events/2815/)
15:00:29	5873/5873	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2014:00:27%20GMT	https://alt-sheff.co.uk/events/2815/email	m:/webwack/Alt%20sheff/web/email-2990.html	(from https://alt-sheff.co.uk/events/2815/)
